"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_id","imdb_score","imdb_votes","tmdb_popularity","tmdb_score"
"ts343427","Samurai Rabbit: The Usagi Chronicles","SHOW","A teenage rabbit aspiring to become a real samurai teams up with new warrior friends to protect their city from Yokai monsters, ninjas and evil aliens.",2022,"TV-Y7",25,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']","['US']",1,"tt12717354",6.5,407,5.716,6.7
"ts243780","Sharkdog","SHOW","10 year old Max and his best friend Sharkdog - half shark, half dog, all appetite. Blissfully unaware of his own strength, stealth and general sharkiness, Sharkdog often leaves a trail of chaos in his wake.",2021,"TV-Y",23,"['animation', 'comedy', 'family']","['SG', 'US']",2,"tt12211696",5.8,168,36.732,9.3
"ts288005","Nevertheless,","SHOW","The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.",2021,"",70,"['drama', 'romance']","['KR']",1,"tt14518284",7.2,4939,47.096,8
"ts246178","Eden","SHOW","Thousands of years in the future, a city known as ""Eden 3"" is inhabited solely by robots whose former masters vanished a long time ago. On a routine assignment, two farming robots accidentally awaken a human baby girl from stasis questioning all they were taught to believe -- that humans were nothing more than a forbidden ancient myth. Together, the two robots secretly raise the child in a safe haven outside Eden.",2021,"TV-PG",25,"['animation', 'drama', 'scifi', 'reality', 'family', 'fantasy', 'action']","['JP']",1,"tt10545250",6.6,1159,11.578,7
"ts283676","Last Chance U: Basketball","SHOW","Hit the hardwood in East Los Angeles as a coach with strong convictions leads young men who hope to fulfill major college potential.",2021,"TV-MA",57,"['documentation', 'sport']","['US']",1,"tt13087512",8.3,2531,9.485,7.7
"ts215989","Snabba Cash","SHOW","The entrepreneurial jet set and the criminal world are more brutal, chaotic, and ruthless than ever. When these two worlds collide, loyalty, friendships, and business partners will be tested in the never-ending quest for easy money.",2021,"TV-MA",43,"['crime', 'drama', 'thriller', 'action']","['SE']",2,"tt10540276",7.6,8380,6.964,7.1
"ts308511","Back to 15","SHOW","Unhappy at work and in her personal life, Anita discovers a way to travel back to age 15. What will she change in her past?",2022,"TV-14",0,"['drama', 'comedy']","['BR']",1,"tt15301854",6.6,662,5.829,6.3
"ts320075","Aranyak","SHOW","After a foreign teenage tourist goes missing in a misty village, Kasturi, a frazzled local cop, is forced to team up with her city-bred successor, Angad, on a high-profile case that unearths skeletons and resurrects a long-forgotten legend of a savage serial killer in the woods.",2021,"TV-MA",43,"['thriller', 'drama', 'crime']","['IN']",1,"tt14167344",7.9,7629,4.389,7.7
"ts280892","Devotion, a Story of Love and Desire","SHOW","Fidelity tells a story of marital fidelity, in particular the one of Carlo and Margherita, a young couple who needs to face the deflagrant consequences of an alleged betrayal. Their relationship becomes a symbol of fidelity, not only as a couple, but also in the personal choices made every day.",2022,"TV-MA",40,"['drama', 'romance']","['IT']",1,"tt13956560",6.4,1500,13.644,6.8
"ts260477","Post Mortem: No One Dies in Skarnes","SHOW","Hours after Live Hallangen is declared dead, she suddenly wakes up with an urge for blood. Meanwhile, her brother Odd tries to keep the family-run funeral home afloat.",2021,"TV-MA",45,"['thriller', 'comedy', 'drama']","['NO']",1,"tt13053222",7.1,3323,1.536,NA
"ts254928","D.P.","SHOW","A young private’s assignment to capture army deserters reveals the painful reality endured by each enlistee during his compulsory call of duty.",2021,"TV-MA",55,"['drama', 'action', 'comedy']","['KR']",2,"",NA,NA,18.767,8.2
"ts223450","Move to Heaven","SHOW","Finding life in all that's left behind, a trauma cleaner with Asperger's and his ex-con uncle deliver the untold stories of the departed to loved ones.",2021,"TV-MA",52,"['drama']","['KR']",1,"tt11052470",8.6,5634,15.536,7.8
"ts257504","Heirs to the Land","SHOW","Resourceful young Hugo Llor works to make a name for himself in 14th-century Barcelona while keeping a vow he made to the Estanyol family.",2022,"TV-MA",54,"['drama', 'history', 'comedy', 'scifi']","['ES']",1,"tt13308276",7,947,11.208,6
"ts308039","A Sinister Sect: Colonia Dignidad","SHOW","A sect of German Christians with a charismatic, manipulative leader establishes a colony in Chile and develops into a mainstay of the dictatorship.",2021,"",53,"['documentation']","['DE']",1,"",NA,NA,2.503,6.6
"ts312200","I Am Georgina","SHOW","Join Georgina Rodríguez - mom, influencer, businesswoman and Cristiano Ronaldo's partner - in this emotional and in-depth portrait of her daily life.",2022,"TV-14",41,"['reality']","['ES']",1,"tt15494864",3.9,2879,43.523,7.3
"ts346500","Wild Babies","SHOW","The adventures of lion cubs, elephants, penguins, pangolins and more as they learn to cope with the ups and downs of life in the wild and try their best to reach adulthood in an unforgiving world.",2022,"TV-PG",30,"['documentation']","['GB']",1,"tt19398016",7.7,421,3.289,7.6
"ts302312","Jaguar","SHOW","In 1960s Spain, a Holocaust survivor joins a group of agents seeking justice against the hundreds of Nazis who fled to the nation to hide after WWII.",2021,"TV-MA",45,"['drama', 'war', 'action', 'history']","['ES']",1,"tt11698590",5.7,1766,30.462,7.1
"ts317720","Coming Out Colton","SHOW","Former NFL player and ""Bachelor"" star Colton Underwood embarks on a journey to embrace his new life as an out member of the LGBTQ community.",2021,"TV-MA",33,"['reality']","['US']",1,"tt14527650",6.7,1142,2.167,7.6
"ts314395","The Motive","SHOW","In Jerusalem 1986, a 14-year-old boy shoots his family point-blank in their beds. Yet questions persist. In this docuseries, insiders come forward.",2021,"",35,"['crime', 'documentation']","[]",1,"tt15529566",5.2,1472,11.281,5.7
"ts255486","Godzilla Singular Point","SHOW","Brought together by a mysterious song, a grad student and an engineer lead the fight against an unimaginable force that may spell doom for the world.",2021,"TV-14",25,"['animation', 'action', 'scifi', 'thriller']","['JP']",1,"tt13229964",6.5,1673,21.135,7.218
"ts312094","JAPAN SINKS: People of Hope","SHOW","In 2023 in Tokyo, Prime Minister Eiichi Higashiyama pushes for COMS at the World Environment Conference. COMS is a method to liquify pollutants and store it in the crack of the sea floor. Prime Minister Eiichi Higashiyama gathers young and talented bureaucrats and launches Japan Future Promotion Conference, which is to benefit the future of Japan. Keishi Amami of the Ministry of the Environment and Kōichi Tokiwa of the Ministry of Economy, Trade, and Industry are members of that conference.",2021,"TV-14",55,"['scifi', 'war', 'drama']","['JP']",1,"tt15569106",6,5,7.557,6.5
"ts258358","The Life and Movies of Erşan Kuneri","SHOW","The story of erotic film producer and director, Ersan Kuneri, in the 70s and 80s.",2022,"TV-MA",48,"['comedy']","['TR']",1,"tt13238304",6.7,11145,4.766,7.7
"ts283528","This Is Pop","SHOW","Uncover the real stories behind your favorite pop songs as this docuseries charts the impact of the festival scene, Auto-Tune, boy bands and more.",2021,"TV-MA",44,"['music', 'documentation']","['CA']",1,"tt14155414",6.9,1131,3.364,7.6
"ts276067","Maldivas","SHOW","To investigate a mystery, a young woman moves into a posh condo community, where she comes into contact with its quirky - and suspicious - residents.",2022,"TV-MA",36,"['comedy', 'drama']","['BR']",1,"tt13561292",5.6,961,159.929,7.2
"ts320335","Summer Heat","SHOW","A group of young adults working at a paradisiac resort live an unforgettable summer as they discover love, true friendships and devastating secrets.",2022,"TV-MA",48,"['drama', 'romance']","['BR']",1,"tt14655298",5.6,281,7.658,7.8
"ts286632","Why Are You Like This?","SHOW","Penny and Mia are best friends, but they are not good for each other or anyone else. Leaving a path of destruction in their wake wherever they go, they say and do what they want - regardless of the consequences.",2021,"",24,"['comedy']","['AU']",1,"tt8540808",6.4,1546,2.882,7.7
"ts320302","Neymar: The Perfect Chaos","SHOW","Beloved worldwide but also a lightning rod for criticism, Neymar shares the highs and lows of his personal life and brilliant football career.",2022,"TV-MA",55,"['documentation', 'sport']","['BR', 'US']",1,"tt16428640",6.6,3158,31.57,7.316
"ts257873","Dive Club","SHOW","Dive Club follows the story of a feisty group of teen divers who search for their friend when she disappears after a cyclone hits Cape Mercy, their small coastal town.",2021,"TV-PG",27,"['drama', 'family']","['AU']",1,"tt13275052",6.1,869,8.506,6.8
"ts296129","Elite Short Stories: Guzmán Caye Rebe","SHOW","Rebe hosts an intimate house warming party for her friends, but the situation takes a dramatic turn with the help of drugs and unexpected visitors.",2021,"TV-MA",12,"['drama', 'crime', 'thriller']","['ES']",1,"tt14668192",7.4,2319,19.939,8.2
"ts331681","Trivia Quest","SHOW","History, art, science, pop culture and more — quiz yourself across varying levels of difficulty in this interactive trivia series.",2022,"TV-G",9,"['family', 'fantasy', 'animation']","['US']",1,"tt18393972",5.7,202,3.207,5.7
"ts320872","Queer Eye Germany","SHOW","Five experts in lifestyle, fashion, beauty, health and design — known as the Fab Five — dazzle a nation and transform lives in this makeover series.",2022,"TV-14",50,"['reality']","['DE']",1,"tt16369694",7.2,1114,1.621,1
"ts328317","Alessandro Cattelan: One Simple Question","SHOW","Alessandro Cattelan searches for happiness through interviews and unique experiences with celebrity guests like Paolo Sorrentino and Roberto Baggio.",2022,"TV-MA",30,"['comedy', 'reality']","['IT']",1,"tt15326678",6.5,209,1.302,6.7
"ts296179","The War Next-door","SHOW","When two antagonistic families end up living next door in a posh neighborhood, the matriarchs ensue a full-scale war of unintended consequences.",2021,"TV-MA",33,"['comedy']","['MX']",2,"tt14821886",5.7,444,82.278,7.3
"ts275448","Navillera","SHOW","A coming-of-age drama about a 23-year-old ballerino and an old man who begins ballet at the age of 70.",2021,"",65,"['drama', 'family']","['KR']",1,"tt13885302",8.8,2179,15.637,8.5
"ts269286","Once Upon a Time... Happily Never After","SHOW","A tragically separated couple must find each other in another life to break a spell on their town, but the arrival of two tourists threaten their chance.",2022,"TV-MA",30,"['scifi', 'comedy', 'fantasy']","['ES']",1,"tt13560186",5.4,496,73.753,7.5
"ts306322","The Unlikely Murderer","SHOW","After the assassination of prime minister Olof Palme in 1986, Stig Engström managed to elude justice right up to his death through a combination of audacity, luck, and a perplexed police force.",2021,"TV-MA",46,"['drama', 'crime']","['SE']",1,"tt13735930",7,4129,4.575,7.3
"ts104362","Kid Cosmic","SHOW","A young boy who dreams of becoming a hero, stumbles across some cosmic stones of power. His dreams appear to have come true.",2021,"TV-Y7",22,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']","['US']",3,"tt9248538",7.9,1414,13.314,8.8
"ts345976","The Boss Baby: Back in the Crib","SHOW","Framed for a corporate crime, an adult Ted Templeton turns back into the Boss Baby to live undercover with his brother, Tim, posing as one of his kids.",2022,"TV-Y7",24,"['animation', 'comedy', 'family', 'fantasy']","['US']",1,"tt19361940",6.2,159,116.587,7.563
"ts313849","Blown Away: Christmas","SHOW","'Tis the season for five returning artists to fill the hot shop with festive designs. One will win cash for the stocking — a merry Christmas indeed!",2021,"TV-PG",29,"['reality']","[]",1,"tt15665668",6.7,502,0.6,7.5
"ts283610","Feels Like Ishq","SHOW","Short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places.",2021,"TV-MA",31,"['drama', 'romance', 'comedy']","['IN']",1,"tt14163838",6.4,1550,2.428,6
"ts309676","The World's Most Amazing Vacation Rentals","SHOW","With an eye for every budget, three travelers visit vacation rentals around the globe and share their expert tips and tricks in this reality series.",2021,"TV-PG",34,"['documentation', 'reality']","['US']",2,"tt14691382",6.7,1317,6.262,7.4
"ts280693","Thomas & Friends: All Engines Go!","SHOW","In a reboot of the classic TV series, a younger Thomas The Tank Engine goes on adventures with all of his friends, as they work on The Island Of Sodor.",2021,"TV-Y",11,"['animation', 'fantasy', 'drama', 'family', 'music', 'comedy']","['US']",1,"tt13940396",2,555,1.287,8
